4
5.2	3.6	1.57	0.32
5.65	3.7	1.79	0.29
4.21	2.9	1.36	0.19
5.31	3.84	1.49	0.39
5.12	3.74	1.76	0.32
4.55	2.88	1.32	0.09
4.85	3.42	1.44	0.15
5.13	3.55	1.63	0.27
6.27	4.64	1.65	0.34
5.98	4.34	1.82	0.29
4.53	3.28	1.57	0.26
6.08	4.25	1.65	0.47
5.26	3.59	1.37	0.22
4.98	3.67	1.55	0.24
5.26	3.09	1.28	0.01
4.93	3.24	1.5	0.17
4.96	3.07	1.6	0.12
5.53	3.75	1.57	0.26
5.5	3.99	1.67	0.37
5.51	4.04	1.86	0.5
5.24	3.36	1.65	0.46
4.58	2.97	1.45	0.2
5.26	3.66	1.6	0.25
5.58	3.81	1.61	0.38
5.18	3.64	1.26	0.27
5.37	3.82	1.44	0.34
5.26	3.4	1.71	0.37
4.9	3.3	1.44	0.09
5.11	2.97	1.58	0.31
4.73	3.5	1.25	0.19
5.32	3.52	1.52	0.2
4.6	2.8	1.52	0.16
4.63	3.06	1.19	0.3
4.72	2.84	1.49	0.15
3.97	2.59	1.3	0.03
5.51	3.69	1.37	0.28
5.12	4.07	1.46	0.46
4.74	3.5	1.1	0.18
5.49	3.18	1.18	0.25
4.4	3.06	1.18	0.07
4.97	3.04	1.3	0.37
4.92	3.3	1.26	0.22
5.12	3.56	1.19	0.26
5.12	3.71	1.52	0.17
4.7	3.12	1.16	0.26
5	3.82	1.47	0.29
4.95	3.26	1.59	0.15
5.23	3.69	1.49	0.27
5.39	3.9	1.52	0.24
5.4	3.76	1.45	0.28
4.7	3.41	1.17	0.16
5.03	3.53	1.46	0.23
4.58	2.89	1.57	0.13
4.61	2.66	1.71	0.22
5	3.9	1.38	0.32
5.55	3.71	1.26	0.41
4.73	3.24	1.45	0.12
5.14	3.68	1.54	0.5
4.93	3.39	1.41	0.38
5.4	3.51	1.33	0.26
4.62	3	1.75	0.24
5.02	3.41	1.07	0.11
5.2	3.96	1.39	0.33
5.39	3.52	1.3	0.17
5.55	4.06	1.42	0.23
5.04	3.53	1.52	0.34
4.48	2.95	1.42	0.25
4.74	2.95	1.31	0.29
4.63	3.06	1.54	0.28
5.83	4.07	1.68	0.29
4.79	2.88	1.55	0.19
5.27	3.69	1.42	0.33
4.94	3.17	1.63	0.2
5.32	3.65	1.61	0.41
4.74	3.3	1.84	0.37
4.51	2.8	1.58	0.26
4.5	2.95	1.59	0.24
5.18	3.65	1.49	0.3
4.94	2.91	1.25	0.54
4.94	3.64	1.39	0.22
5.51	4.44	1.39	0.13
5.11	3.75	1.38	0.43
5.08	3.4	1.57	0.33
5.57	3.98	1.44	0.22
4.72	2.94	1.28	0.45
5.25	4.1	1.42	0.32
5.3	3.9	1.47	0.3
4.92	3.56	1.51	0.18
5.08	3.27	1.32	0.12
4.6	3.18	1.46	0.05
4.6	2.96	1.42	0.17
5.04	3.38	1.69	0.18
5.26	3.49	1.46	0.32
5.92	3.9	1.56	0.28
4.77	3.01	1.24	0.36
5.07	3.43	1.24	0.36
4.98	2.97	1.52	0.26
4.32	3.04	1.33	0.16
4.85	3.27	1.53	0.36
4.37	3.1	1.23	0.06
5.3	3.73	1.82	0.39
4.69	3.3	1.44	0.16
5.04	3.08	1.65	0.23
4.81	3.02	1.4	0.15
5.11	3.4	1.45	0.3
4.79	3.29	1.55	0.17
5.18	3.85	1.57	0.18
5.27	3.56	1.31	0.29
5.61	4.23	1.28	0.22
4.94	3.49	1.27	0.25
4.25	3.12	1.12	0.11
4.71	3.22	1.43	0.25
5.48	3.64	1.46	0.02
4.63	2.75	1.36	0.24
5.34	3.74	1.28	0.42
5.05	3.67	1.59	0.38
5.51	3.76	1.6	0.39
4.31	2.74	1.36	0.16
4.94	3.29	1.63	0.29
4.58	2.81	1.27	0.21
6.03	4.12	1.67	0.35
5.3	3.61	1.56	0.2
5.49	3.83	1.58	0.26
4.63	3.11	1.29	0.18
4.84	3.45	1.49	0.2
4.91	3.38	1.36	0.31
5.39	4.2	1.35	0.51
4.91	3.43	1.25	0.08
5.25	4.08	1.66	0.32
4.28	2.67	1.23	0.02
4.88	3.46	1.41	0.36
4.72	3.13	1.22	0.32
4.45	3.14	1.34	0.03
5.19	3.72	0.94	0.36
5.11	2.95	1.31	0.11
5.02	3.1	1.23	0.22
4.54	2.69	1.24	0.28
5.4	3.85	1.48	0.29
5.13	3.9	1.42	0.48
4.9	3.26	1.78	0.56
5.01	3.64	1.36	0.25
4.91	3.49	1.41	0.05
4.39	2.67	1.12	0.11
4.91	3.45	1.37	0.14
4.71	3	1.2	0.11
4.66	3.54	1.41	0.11
4.6	3.09	1.55	0.24
4.82	3.69	1.5	0.45
4.3	2.76	1.25	0.1
5.35	3.85	1.23	0.2
5.19	3.56	1.73	0.42
5	2.91	1.81	0.41
4.99	3.17	1.49	0.29
4.72	3.36	1.26	0.3
5.37	3.7	1.71	0.39
4.96	3.11	1.36	0.18
4.75	3.07	1.35	0.25
5.48	3.87	1.67	0.28
4.93	3.11	1.23	0.11
4.8	3.51	1.1	0.24
4.9	3.18	1.52	0.25
4.71	3.65	1.48	0.22
4.61	2.84	1.43	0.24
5.9	4.19	1.66	0.43
5.59	3.51	1.73	0.36
5.11	3.33	1.64	0.3
4.56	2.92	1.31	0.22
4.7	3.29	1.56	0.25
4.94	3.62	1.48	0.17
5.28	3.73	1.41	0.33
4.54	2.96	1.2	0.31
4.18	2.98	1.46	0.15
4.5	3.22	1.33	0.38
5.12	3.55	1.48	0.24
5.14	3.68	1.34	0.21
5.17	3.66	1.22	0.13
