4
8.1	3.19	7.16	1.86
5.07	3.68	1.63	0.39
5.72	3.85	1.52	0.06
5.58	3.21	4.21	1.34
6.38	3.03	5.27	1.94
5.59	2.79	5.14	1.69
6.2	2.99	4.55	1.31
5.37	2.89	4.94	2.15
5.27	3.53	1.45	0.32
5.71	2.8	3.58	0.44
5.72	3.16	4.76	1.71
6.95	3.07	6.43	2.44
4.94	3.28	1.78	0.32
6.9	2.72	5.5	1.57
7.03	3.51	6.17	2.64
5.83	2.87	4.39	1.74
6.48	2.61	4.63	1.41
5.35	3.48	1.34	0.33
5.31	3.66	1.44	0.37
6.33	2.81	4.75	1.7
6.73	3.16	5.87	2.11
4.58	3.16	1.62	0.29
5.03	3.56	1.18	0.15
6.42	2.94	4.97	1.59
5.56	3.03	4.5	1.35
5.07	3.22	1.58	0.33
5.07	2.85	3.33	0.98
5.34	3.35	1.8	0.22
6.21	2.82	4.48	0.98
4.97	3.7	1.45	0.27
6.71	3.11	5.17	1.6
6.47	3.44	5.51	2.3
6.16	2.89	4.78	1.66
5.84	3.17	4.91	2.26
7.56	3.04	6.62	2.12
5.87	2.89	4.42	1.31
5.25	2.92	4.01	1.52
6.19	2.6	6.01	2.16
5.84	2.44	4.26	1.45
6.08	2.81	4.69	1.62
6.43	2.82	4.7	1.66
6.69	2.87	5.48	1.91
6.53	2.85	4.94	1.49
6.63	3.44	4.75	1.27
5.16	3.69	1.72	0.44
6.01	3.08	4.34	1.91
5.12	3.18	1.39	0.05
8.56	3.87	8.23	2.9
6.6	3.08	4.87	1.43
5.97	2.63	4.29	1.22
6.37	3.43	4.79	2.04
5.68	2.47	4.21	1.21
4.61	3.14	1.32	0.18
4.84	3.27	1.21	0.23
4.94	3	1.42	0.23
6.46	2.91	6.18	2.47
5.76	2.38	4.37	1.26
6.75	2.57	5.08	1.97
5.8	3	4.64	1.89
5.51	2.74	3.31	1.17
4.76	3.12	1.8	0.17
5.23	3.6	1.57	0.28
7.1	3.38	5.53	2.04
6.27	2.88	4.42	1.62
5.76	3.03	4.5	1.67
4.7	2.81	1.48	0.17
6.48	3.15	4.5	1.55
5.29	2.9	3.88	1.37
4.91	3.23	1.34	0.25
4.79	2.32	3.54	0.99
6.68	2.53	5.17	1.78
5.05	3.85	1.24	0.3
5.72	2.83	4.28	1.4
5.62	3.92	1.6	0.24
5.33	2.78	3.47	1.16
6.41	3.17	5.62	2.1
6.36	3.03	5.27	1.78
4.86	3.13	1.46	0.29
6.89	2.86	6.44	2.46
5.24	3.92	1.5	0.25
5.54	2.44	3.89	0.79
6.09	2.89	5.03	1.76
6.27	3.02	4.44	1.16
5.42	3.67	1.66	0.1
6.65	3.03	5.4	2.1
6.25	2.77	5.01	1.48
5.26	3.58	1.86	0.38
6.34	3.02	4.71	1.69
4.8	3.33	1.42	0.32
6.87	2.85	6.24	2.19
6.82	3.05	5.91	2.54
6.38	2.58	5.1	1.32
6.98	2.79	5	1.73
5.86	3.72	1.65	0.31
5.19	2.75	1.45	0.26
5.66	2.73	4.3	1.45
4.55	3.4	1.27	0.22
7.5	3.29	6.05	2.26
6.37	2.92	4.47	1.52
4.37	2.31	3.78	1.64
5.52	4.42	1.53	0.24
5.1	3.6	1.47	0.27
6.05	2.67	4.48	1.42
6.12	2.76	4.78	1.51
5.37	3.68	1.45	0.27
5.13	3.64	1.44	0.27
5.53	2.3	4.34	0.86
5.32	2.99	3.65	1.49
5.29	4.14	1.31	0.44
6.51	2.81	4.78	1.33
5.7	2.74	4.82	1.76
6.24	2.48	4.47	1.07
6	3.16	4.46	1.6
6.53	2.56	4.73	1.74
6.87	2.6	5.64	1.65
5.05	3.02	1.57	0.19
5.41	3.73	1.54	0.4
6.14	2.34	4.77	1.59
7.07	3.17	4.98	1.37
5.44	3.76	1.55	0.23
6.37	2.8	5.46	1.8
5.85	2.31	5.2	1.76
5.07	2.73	3.97	1.59
6.09	3.35	4.16	1.41
5.53	2.49	3.73	1.45
5.55	2.35	3.27	0.76
6.92	3.24	5.2	1.99
6.88	2.77	4.72	1.43
6.26	2.84	4.7	1.79
5.38	2.87	4.14	1.62
7.53	2.75	6.98	2.43
6.78	2.34	5.57	1.33
6.87	2.67	5.75	1.56
5.57	2.68	3.97	1.34
6.84	2.46	4.89	1.68
5.71	2.55	4.64	1.51
7.18	2.67	7.2	2.48
4.42	3.04	1.28	0.32
6.08	3.04	4.57	1.71
6.2	2.69	4.49	1.09
6.67	3.1	5.27	1.91
7.4	3.05	6.36	1.86
6.38	2.76	4.75	1.73
7.1	2.61	5.59	2.32
5.65	2.54	4.36	1.46
6.57	2.99	5.09	1.77
6.42	2.98	5.24	2.12
6.8	3.05	5.6	2.12
6.18	2.73	4.59	1.42
6.14	3.08	5.21	1.88
