0	0	1
1	0	1
2	1	0
3	0	1
4	0	1
5	1	0
6	1	0
7	1	0
8	1	0
9	0	1
10	0	1
11	1	0
12	0	1
13	0	1
14	0	1
15	0	1
16	0	1
17	0	1
18	0	1
19	0	1
20	0	1
21	0	1
22	1	0
23	0	1
24	1	0
25	1	0
26	0	1
27	0	1
28	0	1
29	0	1
30	0	1
31	0	1
32	0	1
33	0	1
34	0	1
35	1	0
36	0	1
37	1	0
38	1	0
39	0	1
40	0	1
41	1	0
42	0	1
43	0	1
44	1	0
45	1	0
46	0	1
47	1	0
48	1	0
49	0	1
50	1	0
51	1	0
52	1	0
53	0	1
54	1	0
55	1	0
56	1	0
57	1	0
58	0	1
59	1	0
60	0	1
61	0	1
62	0	1
63	0	1
64	1	0
65	0	1
66	0	1
67	0	1
68	0	1
69	0	1
70	1	0
71	0	1
72	1	0
73	1	0
74	0	1
75	0	1
76	0	1
77	1	0
78	0	1
79	0	1
80	0	1
81	1	0
82	1	0
83	0	1
84	0	1
85	0	1
86	0	1
87	0	1
88	1	0
89	1	0
90	0	1
91	1	0
92	0	1
93	1	0
94	0	1
95	1	0
96	1	0
97	0	1
98	0	1
99	0	1
100	1	0
101	0	1
102	0	1
103	0	1
104	0	1
105	0	1
106	0	1
107	0	1
108	1	0
109	0	1
110	1	0
111	1	0
112	1	0
113	0	1
114	0	1
115	0	1
116	0	1
117	0	1
118	1	0
119	0	1
120	1	0
121	1	0
122	0	1
123	0	1
124	1	0
125	0	1
126	0	1
127	0	1
128	0	1
129	1	0
130	0	1
131	0	1
132	0	1
133	0	1
134	0	1
135	0	1
136	1	0
137	1	0
138	0	1
139	0	1
140	0	1
141	1	0
142	0	1
143	0	1
144	0	1
145	1	0
146	0	1
147	1	0
148	1	0
149	1	0
150	0	1
151	0	1
152	0	1
153	0	1
154	0	1
155	0	1
156	1	0
157	1	0
158	1	0
159	0	1
160	0	1
161	0	1
162	1	0
163	1	0
164	0	1
165	0	1
166	0	1
167	0	1
168	0	1
169	1	0
170	0	1
171	0	1
172	0	1
173	0	1
174	0	1
175	0	1
176	0	1
177	1	0
178	1	0
179	1	0
180	0	1
181	0	1
182	0	1
183	0	1
184	1	0
185	0	1
186	1	0
187	1	0
188	0	1
189	0	1
190	0	1
191	1	0
192	0	1
193	1	0
194	0	1
195	0	1
196	0	1
197	1	0
198	0	1
199	0	1
200	1	0
201	0	1
202	0	1
203	0	1
204	1	0
205	0	1
206	1	0
207	0	1
208	0	1
209	0	1
210	0	1
211	0	1
212	0	1
213	0	1
214	1	0
215	0	1
216	0	1
217	0	1
218	0	1
219	1	0
220	0	1
221	0	1
222	1	0
223	1	0
224	0	1
225	0	1
226	0	1
227	0	1
228	0	1
229	0	1
230	0	1
231	0	1
232	0	1
233	0	1
234	1	0
235	1	0
236	0	1
237	0	1
238	1	0
239	0	1
240	0	1
241	1	0
242	0	1
243	0	1
244	1	0
245	1	0
246	1	0
247	1	0
248	0	1
249	0	1
250	0	1
251	0	1
252	1	0
253	0	1
254	0	1
255	0	1
256	1	0
257	1	0
258	0	1
259	0	1
260	1	0
261	0	1
262	0	1
263	0	1
264	1	0
265	0	1
266	1	0
267	0	1
268	0	1
269	1	0
270	1	0
271	0	1
272	0	1
273	0	1
274	0	1
275	1	0
276	0	1
277	0	1
278	0	1
279	0	1
280	0	1
281	1	0
282	0	1
283	1	0
284	0	1
285	0	1
286	0	1
287	0	1
288	0	1
289	1	0
290	1	0
291	0	1
292	1	0
293	0	1
294	0	1
295	0	1
296	0	1
297	0	1
298	0	1
299	0	1
300	1	0
301	1	0
302	1	0
303	0	1
304	0	1
305	0	1
306	0	1
307	1	0
308	0	1
309	0	1
310	0	1
311	0	1
312	1	0
313	0	1
314	1	0
315	0	1
316	1	0
317	0	1
318	0	1
319	0	1
320	1	0
321	1	0
322	0	1
323	0	1
324	0	1
325	1	0
326	0	1
327	0	1
328	0	1
329	0	1
330	0	1
331	0	1
332	0	1
333	1	0
334	1	0
335	0	1
336	0	1
337	1	0
338	0	1
339	0	1
340	1	0
341	0	1
342	0	1
343	0	1
344	0	1
345	0	1
346	0	1
347	0	1
348	0	1
349	0	1
350	0	1
351	0	1
352	0	1
353	0	1
354	0	1
355	0	1
356	1	0
357	0	1
358	0	1
359	1	0
360	0	1
361	0	1
362	1	0
363	1	0
364	0	1
365	0	1
366	0	1
367	1	0
368	1	0
369	1	0
370	0	1
371	0	1
372	1	0
373	1	0
374	0	1
375	0	1
376	0	1
377	0	1
378	0	1
379	1	0
380	0	1
381	1	0
382	0	1
383	0	1
384	0	1
385	1	0
386	1	0
387	0	1
388	1	0
389	0	1
390	0	1
391	0	1
392	0	1
393	1	0
394	1	0
395	0	1
396	1	0
397	1	0
398	0	1
399	1	0
400	1	0
401	1	0
402	0	1
403	1	0
404	1	0
405	1	0
406	1	0
407	0	1
408	0	1
409	0	1
410	1	0
411	0	1
412	0	1
413	0	1
414	1	0
415	0	1
416	0	1
417	1	0
418	1	0
