0	1	0
1	1	0
2	1	0
3	1	0
4	1	0
5	1	0
6	1	0
7	1	0
8	1	0
9	0	1
10	0	1
11	1	0
12	1	0
13	0	1
14	0	1
15	1	0
16	1	0
17	1	0
18	1	0
19	0	1
20	1	0
21	1	0
22	0	1
23	1	0
24	1	0
25	1	0
26	0	1
27	1	0
28	0	1
29	0	1
30	1	0
31	1	0
32	1	0
33	1	0
34	1	0
35	1	0
36	0	1
37	0	1
38	1	0
39	0	1
40	1	0
41	1	0
42	0	1
43	1	0
44	1	0
45	1	0
46	0	1
47	0	1
48	0	1
49	1	0
50	0	1
51	0	1
52	1	0
53	0	1
54	1	0
55	0	1
56	1	0
57	1	0
58	1	0
59	0	1
60	0	1
61	1	0
62	1	0
63	0	1
64	1	0
65	1	0
66	1	0
67	1	0
68	0	1
69	0	1
70	1	0
71	1	0
72	1	0
73	0	1
74	1	0
75	1	0
76	1	0
77	1	0
78	0	1
79	1	0
80	1	0
81	0	1
82	1	0
83	0	1
84	1	0
85	1	0
86	0	1
87	1	0
88	1	0
89	1	0
90	1	0
91	0	1
92	0	1
93	0	1
94	1	0
95	0	1
96	1	0
97	1	0
98	1	0
99	1	0
100	0	1
101	1	0
102	1	0
103	0	1
104	0	1
105	0	1
106	1	0
107	0	1
108	1	0
109	0	1
110	1	0
111	0	1
112	1	0
113	0	1
114	1	0
115	1	0
116	1	0
117	0	1
118	1	0
119	0	1
120	1	0
121	0	1
122	1	0
123	1	0
124	1	0
125	0	1
126	0	1
127	1	0
128	0	1
129	0	1
130	1	0
131	1	0
132	1	0
133	0	1
134	0	1
135	1	0
136	1	0
137	1	0
138	0	1
139	0	1
140	1	0
141	1	0
142	0	1
143	0	1
144	0	1
145	1	0
146	0	1
147	0	1
148	0	1
149	1	0
150	1	0
151	0	1
152	1	0
153	0	1
154	0	1
155	1	0
156	1	0
157	1	0
158	1	0
159	1	0
160	0	1
161	1	0
162	1	0
163	0	1
164	0	1
165	0	1
166	1	0
167	1	0
168	0	1
169	1	0
170	0	1
171	1	0
172	0	1
173	1	0
174	0	1
175	1	0
176	0	1
177	1	0
178	1	0
179	1	0
180	1	0
181	0	1
182	0	1
183	1	0
184	1	0
185	1	0
186	0	1
187	1	0
188	1	0
189	1	0
190	1	0
191	1	0
192	1	0
193	1	0
194	0	1
195	0	1
196	1	0
197	1	0
198	0	1
199	1	0
200	1	0
201	1	0
202	0	1
203	1	0
204	1	0
205	1	0
206	0	1
207	0	1
208	1	0
209	0	1
