0	1	0
1	1	0
2	0	1
3	0	1
4	1	0
5	1	0
6	1	0
7	1	0
8	1	0
9	0	1
10	0	1
11	1	0
12	1	0
13	0	1
14	1	0
15	1	0
16	1	0
17	1	0
18	0	1
19	0	1
20	1	0
21	1	0
22	0	1
23	0	1
24	0	1
25	1	0
26	1	0
27	1	0
28	1	0
29	0	1
30	1	0
31	1	0
32	1	0
33	0	1
34	1	0
35	1	0
36	0	1
37	0	1
38	0	1
39	1	0
40	1	0
41	0	1
42	0	1
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	0	1
49	1	0
50	1	0
51	1	0
52	0	1
53	1	0
54	1	0
55	0	1
56	1	0
57	1	0
58	1	0
59	1	0
60	1	0
61	1	0
62	1	0
63	0	1
64	0	1
65	0	1
66	1	0
67	1	0
68	1	0
69	1	0
70	0	1
71	0	1
72	1	0
73	0	1
74	1	0
75	1	0
76	1	0
77	1	0
78	0	1
79	1	0
80	0	1
81	1	0
82	1	0
83	1	0
84	1	0
85	1	0
86	0	1
87	0	1
88	1	0
89	0	1
90	1	0
91	1	0
92	0	1
93	1	0
94	1	0
95	1	0
96	0	1
97	1	0
98	1	0
99	0	1
100	1	0
101	1	0
102	1	0
103	0	1
104	1	0
105	1	0
106	0	1
107	0	1
108	1	0
109	1	0
110	1	0
111	1	0
112	0	1
113	0	1
114	0	1
115	1	0
116	1	0
117	1	0
118	0	1
119	1	0
120	1	0
121	1	0
122	1	0
123	1	0
124	0	1
125	0	1
126	0	1
127	0	1
128	1	0
129	1	0
130	0	1
131	1	0
132	1	0
133	1	0
134	0	1
135	1	0
136	1	0
137	1	0
138	0	1
139	0	1
140	1	0
141	1	0
142	0	1
143	1	0
144	1	0
145	0	1
146	1	0
147	1	0
148	1	0
149	1	0
150	1	0
151	1	0
152	1	0
153	1	0
154	1	0
155	1	0
156	0	1
157	1	0
158	1	0
159	0	1
160	0	1
161	1	0
162	1	0
163	0	1
164	1	0
165	0	1
166	1	0
167	0	1
168	0	1
169	1	0
170	0	1
171	1	0
172	0	1
173	1	0
174	1	0
175	1	0
176	1	0
177	1	0
178	1	0
179	1	0
180	1	0
181	1	0
182	1	0
183	1	0
184	0	1
185	0	1
186	1	0
187	1	0
188	0	1
189	1	0
190	1	0
191	1	0
192	1	0
193	1	0
194	1	0
195	0	1
196	1	0
197	1	0
198	1	0
199	1	0
200	1	0
201	1	0
202	1	0
203	1	0
204	0	1
205	1	0
206	1	0
207	1	0
208	1	0
209	0	1
