0	1	0
1	0	1
2	1	0
3	0	1
4	1	0
5	0	1
6	1	0
7	1	0
8	1	0
9	1	0
10	1	0
11	1	0
12	1	0
13	1	0
14	0	1
15	0	1
16	1	0
17	1	0
18	0	1
19	1	0
20	0	1
21	0	1
22	1	0
23	1	0
24	0	1
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	0	1
32	1	0
33	1	0
34	1	0
35	0	1
36	1	0
37	0	1
38	0	1
39	0	1
40	0	1
41	0	1
42	0	1
43	1	0
44	0	1
45	1	0
46	1	0
47	0	1
48	1	0
49	1	0
50	0	1
51	0	1
52	0	1
53	0	1
54	0	1
55	1	0
56	0	1
57	1	0
58	0	1
59	1	0
60	0	1
61	0	1
62	1	0
63	1	0
64	1	0
65	0	1
66	0	1
67	1	0
68	1	0
69	0	1
70	1	0
71	0	1
72	0	1
73	1	0
74	1	0
75	1	0
76	1	0
77	1	0
78	1	0
79	1	0
80	1	0
81	1	0
82	0	1
83	0	1
84	0	1
85	0	1
86	1	0
87	1	0
88	1	0
89	1	0
90	1	0
91	1	0
92	1	0
93	1	0
94	1	0
95	1	0
96	0	1
97	0	1
98	0	1
99	1	0
100	1	0
101	1	0
102	0	1
103	1	0
104	0	1
105	0	1
106	1	0
107	0	1
108	1	0
109	0	1
110	0	1
111	0	1
112	1	0
113	1	0
114	1	0
115	0	1
116	1	0
117	1	0
118	1	0
119	1	0
120	0	1
121	0	1
122	0	1
123	1	0
124	0	1
125	1	0
126	0	1
127	1	0
128	1	0
129	1	0
130	0	1
131	1	0
132	1	0
133	1	0
134	1	0
135	1	0
136	1	0
137	1	0
138	1	0
139	0	1
140	1	0
141	1	0
142	0	1
143	1	0
144	1	0
145	0	1
146	1	0
147	0	1
148	0	1
149	1	0
150	1	0
151	0	1
152	1	0
153	1	0
154	0	1
155	0	1
156	1	0
157	1	0
158	1	0
159	1	0
160	0	1
161	0	1
162	1	0
163	1	0
164	1	0
165	1	0
166	1	0
167	0	1
168	0	1
169	0	1
170	1	0
171	0	1
172	1	0
173	0	1
174	1	0
175	1	0
176	1	0
177	0	1
178	0	1
179	1	0
180	0	1
181	0	1
182	0	1
183	1	0
184	0	1
185	0	1
186	1	0
187	1	0
188	1	0
189	1	0
190	0	1
191	1	0
192	1	0
193	1	0
194	0	1
195	0	1
196	1	0
197	1	0
198	1	0
199	0	1
200	0	1
201	1	0
202	1	0
203	1	0
204	0	1
205	0	1
206	1	0
207	0	1
208	0	1
209	0	1
210	1	0
211	1	0
212	0	1
213	1	0
214	1	0
215	0	1
216	1	0
217	0	1
218	0	1
219	1	0
220	0	1
221	0	1
222	1	0
223	0	1
224	0	1
225	0	1
226	1	0
227	0	1
228	1	0
229	0	1
230	0	1
231	0	1
232	0	1
233	1	0
234	1	0
235	1	0
236	1	0
237	1	0
238	1	0
239	0	1
240	0	1
241	1	0
242	1	0
243	0	1
244	0	1
245	0	1
246	0	1
247	0	1
248	1	0
249	1	0
250	1	0
251	0	1
252	0	1
253	0	1
254	0	1
255	0	1
256	0	1
257	1	0
258	0	1
259	0	1
260	0	1
261	1	0
262	0	1
263	1	0
264	0	1
265	1	0
266	1	0
267	1	0
268	1	0
269	1	0
270	0	1
271	1	0
272	1	0
273	0	1
274	0	1
275	0	1
276	0	1
277	0	1
278	1	0
