0	0	1
1	0	1
2	1	0
3	0	1
4	0	1
5	0	1
6	0	1
7	0	1
8	0	1
9	1	0
10	0	1
11	0	1
12	1	0
13	0	1
14	0	1
15	0	1
16	0	1
17	1	0
18	0	1
19	0	1
20	0	1
21	1	0
22	1	0
23	0	1
24	0	1
25	0	1
26	1	0
27	1	0
28	0	1
29	0	1
30	0	1
31	1	0
32	0	1
33	0	1
34	0	1
35	0	1
36	1	0
37	0	1
38	1	0
39	1	0
40	1	0
41	0	1
42	0	1
43	1	0
44	1	0
45	1	0
46	0	1
47	0	1
48	0	1
49	0	1
50	0	1
51	1	0
52	1	0
53	0	1
54	1	0
55	1	0
56	0	1
57	1	0
58	0	1
59	1	0
60	0	1
61	0	1
62	0	1
63	0	1
64	0	1
65	0	1
66	0	1
67	0	1
68	1	0
69	0	1
70	0	1
71	0	1
72	1	0
73	0	1
74	0	1
75	1	0
76	1	0
77	0	1
78	0	1
79	0	1
80	0	1
81	0	1
82	1	0
83	1	0
84	1	0
85	0	1
86	1	0
87	1	0
88	0	1
89	0	1
90	0	1
91	0	1
92	0	1
93	0	1
94	1	0
95	0	1
96	1	0
97	0	1
98	0	1
99	1	0
100	0	1
101	1	0
102	0	1
103	0	1
104	0	1
105	0	1
106	0	1
107	0	1
108	0	1
109	0	1
110	0	1
111	1	0
112	0	1
113	1	0
114	0	1
115	0	1
116	0	1
117	1	0
118	0	1
119	0	1
120	1	0
121	0	1
122	1	0
123	0	1
124	1	0
125	1	0
126	1	0
127	0	1
128	0	1
129	0	1
130	0	1
131	0	1
132	1	0
133	0	1
134	1	0
135	0	1
136	0	1
137	0	1
138	1	0
139	0	1
140	0	1
141	0	1
142	0	1
143	0	1
144	0	1
145	0	1
146	0	1
147	1	0
148	0	1
149	0	1
150	0	1
151	0	1
152	0	1
153	0	1
154	0	1
155	0	1
156	0	1
157	0	1
158	0	1
159	0	1
160	1	0
161	0	1
162	0	1
163	0	1
164	1	0
165	0	1
166	0	1
167	0	1
168	1	0
169	1	0
170	1	0
171	1	0
172	0	1
173	0	1
174	1	0
175	0	1
176	0	1
177	1	0
178	0	1
179	0	1
180	0	1
181	0	1
182	1	0
183	1	0
184	1	0
185	0	1
186	0	1
187	0	1
188	0	1
189	0	1
190	1	0
191	0	1
192	0	1
193	0	1
194	0	1
195	0	1
196	0	1
197	1	0
198	0	1
199	1	0
200	0	1
201	1	0
202	0	1
203	0	1
204	0	1
205	0	1
206	1	0
207	1	0
208	0	1
209	0	1
210	0	1
211	0	1
212	0	1
213	1	0
214	0	1
215	0	1
216	0	1
217	0	1
218	0	1
219	0	1
220	0	1
221	1	0
222	0	1
223	0	1
224	1	0
225	0	1
226	0	1
227	0	1
228	0	1
229	0	1
230	0	1
231	0	1
232	0	1
233	0	1
234	0	1
235	1	0
236	1	0
237	1	0
238	0	1
239	1	0
240	1	0
241	0	1
242	1	0
243	1	0
244	1	0
245	0	1
246	0	1
247	0	1
248	0	1
249	0	1
250	1	0
251	0	1
252	0	1
253	0	1
254	1	0
255	0	1
256	0	1
257	0	1
258	0	1
259	0	1
260	1	0
261	1	0
262	0	1
263	1	0
264	1	0
265	0	1
266	0	1
267	1	0
268	1	0
269	1	0
270	1	0
271	0	1
272	0	1
273	0	1
274	0	1
275	0	1
276	0	1
277	0	1
278	0	1
279	1	0
280	0	1
281	0	1
282	0	1
283	1	0
284	1	0
285	1	0
286	0	1
287	1	0
288	1	0
289	0	1
290	0	1
291	0	1
292	0	1
293	0	1
294	0	1
295	1	0
296	0	1
297	0	1
298	1	0
299	1	0
300	1	0
301	1	0
302	0	1
303	0	1
304	0	1
305	1	0
306	1	0
307	1	0
308	0	1
309	1	0
310	1	0
311	0	1
312	0	1
313	0	1
314	0	1
315	0	1
316	0	1
317	0	1
318	1	0
319	0	1
320	0	1
321	0	1
322	0	1
323	0	1
324	0	1
325	0	1
326	0	1
327	0	1
328	0	1
329	0	1
330	0	1
331	0	1
332	1	0
333	1	0
334	0	1
335	1	0
336	0	1
337	0	1
338	0	1
339	1	0
340	0	1
341	0	1
342	0	1
343	0	1
344	1	0
345	0	1
346	1	0
347	0	1
348	0	1
349	0	1
350	1	0
351	1	0
352	0	1
353	0	1
354	1	0
355	0	1
356	0	1
357	0	1
358	1	0
359	0	1
360	0	1
361	1	0
362	0	1
363	0	1
364	0	1
365	0	1
366	0	1
367	0	1
368	0	1
369	0	1
370	0	1
371	1	0
372	0	1
373	0	1
374	1	0
375	0	1
376	0	1
377	1	0
378	0	1
379	0	1
380	0	1
381	1	0
382	0	1
383	0	1
384	1	0
385	0	1
386	1	0
387	0	1
388	0	1
389	0	1
390	1	0
391	1	0
392	1	0
393	0	1
394	0	1
395	0	1
396	1	0
397	1	0
398	1	0
399	0	1
400	0	1
401	1	0
402	0	1
403	0	1
404	0	1
405	0	1
406	0	1
407	1	0
408	1	0
409	1	0
410	0	1
411	0	1
412	0	1
413	1	0
414	1	0
415	1	0
416	0	1
417	0	1
418	0	1
